@relation cscsp

@attribute close numeric
@attribute hour numeric
@attribute consecutivedowns {BUCKET0,BUCKET1,BUCKET2,BUCKET3,BUCKET4,BUCKET5,BUCKET6,BUCKET7,BUCKET8,BUCKET9,BUCKET10,BUCKET11,BUCKET12,BUCKET13}
277.96, 13.0, BUCKET1, BUCKET5, BUCKET4, BUCKET6, BUCKET3, BUCKET9, BUCKET6, BUCKET6, BUCKET3, BUCKET5, BUCKET9, BUCKET3, BUCKET6, BUCKET5, BUCKET5, No
277.94, 13.0, BUCKET1, BUCKET5, BUCKET4, BUCKET6, BUCKET3, BUCKET8, BUCKET6, BUCKET6, BUCKET3, BUCKET5, BUCKET7, BUCKET4, BUCKET5, BUCKET4, BUCKET5, No
277.0, 13.0, BUCKET2, BUCKET3, BUCKET2, BUCKET7, BUCKET3, BUCKET7, BUCKET2, BUCKET4, BUCKET3, BUCKET5, BUCKET5, BUCKET11, BUCKET4, BUCKET4, BUCKET5, No
278.0, 12.0, BUCKET1, BUCKET5, BUCKET4, BUCKET6, BUCKET4, BUCKET8, BUCKET6, BUCKET7, BUCKET3, BUCKET5, BUCKET8, BUCKET6, BUCKET7, BUCKET4, BUCKET5, No
277.1, 12.0, BUCKET2, BUCKET3, BUCKET2, BUCKET6, BUCKET3, BUCKET7, BUCKET2, BUCKET3, BUCKET3, BUCKET4, BUCKET4, BUCKET4, BUCKET4, BUCKET4, BUCKET5, No
277.74, 12.0, BUCKET1, BUCKET4, BUCKET3, BUCKET6, BUCKET3, BUCKET10, BUCKET5, BUCKET5, BUCKET3, BUCKET4, BUCKET7, BUCKET3, BUCKET6, BUCKET4, BUCKET5, No
277.74, 12.0, BUCKET1, BUCKET4, BUCKET3, BUCKET6, BUCKET2, BUCKET9, BUCKET5, BUCKET5, BUCKET2, BUCKET5, BUCKET5, BUCKET7, BUCKET7, BUCKET4, BUCKET5, No
277.74, 11.0, BUCKET1, BUCKET4, BUCKET3, BUCKET6, BUCKET3, BUCKET8, BUCKET5, BUCKET5, BUCKET2, BUCKET5, BUCKET7, BUCKET6, BUCKET5, BUCKET4, BUCKET5, No
277.74, 11.0, BUCKET1, BUCKET4, BUCKET3, BUCKET6, BUCKET3, BUCKET7, BUCKET4, BUCKET5, BUCKET1, BUCKET5, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET4, No
277.64, 11.0, BUCKET1, BUCKET3, BUCKET3, BUCKET7, BUCKET3, BUCKET6, BUCKET4, BUCKET5, BUCKET0, BUCKET5, BUCKET4, BUCKET8, BUCKET5, BUCKET3, BUCKET4, No
277.23, 11.0, BUCKET2, BUCKET2, BUCKET2, BUCKET8, BUCKET3, BUCKET5, BUCKET2, BUCKET3, BUCKET1, BUCKET5, BUCKET3, BUCKET4, BUCKET4, BUCKET3, BUCKET4, No
277.64, 10.0, BUCKET1, BUCKET3, BUCKET3, BUCKET7, BUCKET2, BUCKET7, BUCKET3, BUCKET4, BUCKET1, BUCKET5, BUCKET4, BUCKET5, BUCKET5, BUCKET3, BUCKET4, No
277.52, 10.0, BUCKET2, BUCKET3, BUCKET2, BUCKET7, BUCKET2, BUCKET7, BUCKET3, BUCKET4, BUCKET1, BUCKET5, BUCKET3, BUCKET10, BUCKET4, BUCKET3, BUCKET4, No
278.38, 10.0, BUCKET1, BUCKET4, BUCKET3, BUCKET7, BUCKET3, BUCKET7, BUCKET4, BUCKET6, BUCKET3, BUCKET5, BUCKET7, BUCKET9, BUCKET5, BUCKET3, BUCKET5, No
277.99, 10.0, BUCKET1, BUCKET4, BUCKET2, BUCKET7, BUCKET3, BUCKET6, BUCKET3, BUCKET5, BUCKET3, BUCKET5, BUCKET5, BUCKET10, BUCKET4, BUCKET2, BUCKET4, No
277.61, 9.0, BUCKET4, BUCKET3, BUCKET2, BUCKET8, BUCKET2, BUCKET4, BUCKET2, BUCKET3, BUCKET3, BUCKET5, BUCKET3, BUCKET2, BUCKET4, BUCKET2, BUCKET4, No
277.93, 9.0, BUCKET3, BUCKET3, BUCKET2, BUCKET7, BUCKET2, BUCKET5, BUCKET3, BUCKET3, BUCKET3, BUCKET5, BUCKET4, BUCKET5, BUCKET6, BUCKET3, BUCKET4, No
278.02, 9.0, BUCKET2, BUCKET3, BUCKET3, BUCKET7, BUCKET2, BUCKET5, BUCKET3, BUCKET4, BUCKET3, BUCKET5, BUCKET5, BUCKET8, BUCKET5, BUCKET3, BUCKET4, No
278.33, 9.0, BUCKET1, BUCKET4, BUCKET3, BUCKET7, BUCKET2, BUCKET5, BUCKET3, BUCKET5, BUCKET3, BUCKET5, BUCKET5, BUCKET6, BUCKET6, BUCKET3, BUCKET5, No
278.06, 8.0, BUCKET1, BUCKET3, BUCKET3, BUCKET8, BUCKET2, BUCKET4, BUCKET3, BUCKET3, BUCKET3, BUCKET5, BUCKET3, BUCKET9, BUCKET4, BUCKET2, BUCKET4, No
278.06, 8.0, BUCKET4, BUCKET2, BUCKET2, BUCKET8, BUCKET2, BUCKET5, BUCKET2, BUCKET3, BUCKET3, BUCKET5, BUCKET4, BUCKET10, BUCKET5, BUCKET2, BUCKET5, No
278.32, 8.0, BUCKET3, BUCKET3, BUCKET2, BUCKET8, BUCKET2, BUCKET6, BUCKET2, BUCKET3, BUCKET3, BUCKET5, BUCKET4, BUCKET7, BUCKET6, BUCKET3, BUCKET5, No
278.75, 8.0, BUCKET2, BUCKET4, BUCKET3, BUCKET7, BUCKET2, BUCKET7, BUCKET3, BUCKET5, BUCKET4, BUCKET5, BUCKET6, BUCKET6, BUCKET7, BUCKET3, BUCKET5, No
278.88, 7.0, BUCKET1, BUCKET4, BUCKET3, BUCKET7, BUCKET2, BUCKET6, BUCKET4, BUCKET5, BUCKET4, BUCKET5, BUCKET5, BUCKET9, BUCKET7, BUCKET3, BUCKET5, No
278.49, 7.0, BUCKET1, BUCKET3, BUCKET2, BUCKET8, BUCKET1, BUCKET4, BUCKET2, BUCKET3, BUCKET4, BUCKET5, BUCKET4, BUCKET4, BUCKET5, BUCKET3, BUCKET5, No
278.47, 7.0, BUCKET4, BUCKET2, BUCKET2, BUCKET8, BUCKET1, BUCKET5, BUCKET2, BUCKET3, BUCKET4, BUCKET5, BUCKET3, BUCKET8, BUCKET5, BUCKET3, BUCKET5, No
278.5, 7.0, BUCKET3, BUCKET2, BUCKET2, BUCKET8, BUCKET1, BUCKET6, BUCKET2, BUCKET3, BUCKET4, BUCKET5, BUCKET3, BUCKET11, BUCKET6, BUCKET4, BUCKET5, No
278.99, 6.0, BUCKET2, BUCKET3, BUCKET3, BUCKET6, BUCKET2, BUCKET7, BUCKET3, BUCKET4, BUCKET1, BUCKET5, BUCKET4, BUCKET9, BUCKET6, BUCKET5, BUCKET5, No
279.72, 6.0, BUCKET1, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET8, BUCKET6, BUCKET6, BUCKET1, BUCKET5, BUCKET7, BUCKET7, BUCKET7, BUCKET6, BUCKET5, No
279.56, 6.0, BUCKET1, BUCKET5, BUCKET4, BUCKET7, BUCKET2, BUCKET7, BUCKET5, BUCKET5, BUCKET0, BUCKET5, BUCKET4, BUCKET7, BUCKET7, BUCKET5, BUCKET5, No
278.69, 6.0, BUCKET3, BUCKET2, BUCKET2, BUCKET8, BUCKET1, BUCKET5, BUCKET2, BUCKET2, BUCKET1, BUCKET5, BUCKET0, BUCKET9, BUCKET6, BUCKET6, BUCKET5, No
279.5, 5.0, BUCKET2, BUCKET4, BUCKET4, BUCKET7, BUCKET1, BUCKET6, BUCKET4, BUCKET3, BUCKET4, BUCKET5, BUCKET3, BUCKET10, BUCKET7, BUCKET7, BUCKET5, No
279.89, 5.0, BUCKET1, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET8, BUCKET6, BUCKET6, BUCKET4, BUCKET5, BUCKET6, BUCKET8, BUCKET8, BUCKET8, BUCKET5, No
279.89, 5.0, BUCKET1, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET6, BUCKET6, BUCKET6, BUCKET3, BUCKET5, BUCKET7, BUCKET4, BUCKET8, BUCKET7, BUCKET5, No
279.86, 5.0, BUCKET4, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET5, BUCKET9, BUCKET4, BUCKET8, BUCKET7, BUCKET5, No
279.89, 4.0, BUCKET3, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET8, BUCKET6, BUCKET6, BUCKET3, BUCKET5, BUCKET6, BUCKET7, BUCKET9, BUCKET6, BUCKET5, No
279.9, 4.0, BUCKET2, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET9, BUCKET6, BUCKET6, BUCKET3, BUCKET5, BUCKET10, BUCKET5, BUCKET8, BUCKET5, BUCKET5, No
280.0, 4.0, BUCKET1, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET10, BUCKET8, BUCKET7, BUCKET3, BUCKET5, BUCKET12, BUCKET8, BUCKET8, BUCKET5, BUCKET5, No
279.84, 4.0, BUCKET2, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET9, BUCKET6, BUCKET6, BUCKET2, BUCKET5, BUCKET8, BUCKET9, BUCKET8, BUCKET5, BUCKET5, No
279.87, 3.0, BUCKET1, BUCKET5, BUCKET4, BUCKET6, BUCKET2, BUCKET8, BUCKET6, BUCKET7, BUCKET2, BUCKET5, BUCKET10, BUCKET5, BUCKET6, BUCKET4, BUCKET5, No
279.48, 3.0, BUCKET2, BUCKET4, BUCKET3, BUCKET6, BUCKET2, BUCKET7, BUCKET4, BUCKET4, BUCKET2, BUCKET5, BUCKET7, BUCKET9, BUCKET6, BUCKET4, BUCKET5, No
279.73, 3.0, BUCKET1, BUCKET4, BUCKET4, BUCKET7, BUCKET2, BUCKET7, BUCKET4, BUCKET6, BUCKET2, BUCKET6, BUCKET7, BUCKET4, BUCKET7, BUCKET4, BUCKET5, No
279.46, 3.0, BUCKET5, BUCKET4, BUCKET3, BUCKET7, BUCKET2, BUCKET6, BUCKET3, BUCKET4, BUCKET2, BUCKET6, BUCKET6, BUCKET4, BUCKET7, BUCKET4, BUCKET5, No
279.57, 2.0, BUCKET4, BUCKET4, BUCKET3, BUCKET7, BUCKET2, BUCKET7, BUCKET4, BUCKET4, BUCKET2, BUCKET6, BUCKET4, BUCKET9, BUCKET7, BUCKET4, BUCKET5, No
279.58, 2.0, BUCKET3, BUCKET4, BUCKET3, BUCKET7, BUCKET2, BUCKET7, BUCKET4, BUCKET4, BUCKET3, BUCKET6, BUCKET5, BUCKET3, BUCKET6, BUCKET3, BUCKET5, No
279.62, 2.0, BUCKET2, BUCKET4, BUCKET3, BUCKET7, BUCKET2, BUCKET6, BUCKET4, BUCKET4, BUCKET3, BUCKET6, BUCKET5, BUCKET12, BUCKET6, BUCKET3, BUCKET5, No
279.63, 2.0, BUCKET1, BUCKET4, BUCKET3, BUCKET7, BUCKET3, BUCKET5, BUCKET4, BUCKET4, BUCKET3, BUCKET6, BUCKET5, BUCKET7, BUCKET6, BUCKET3, BUCKET5, No
279.49, 1.0, BUCKET1, BUCKET3, BUCKET3, BUCKET8, BUCKET3, BUCKET5, BUCKET3, BUCKET4, BUCKET3, BUCKET6, BUCKET4, BUCKET10, BUCKET6, BUCKET3, BUCKET5, No
279.49, 1.0, BUCKET3, BUCKET3, BUCKET3, BUCKET8, BUCKET2, BUCKET6, BUCKET3, BUCKET4, BUCKET3, BUCKET6, BUCKET4, BUCKET8, BUCKET6, BUCKET3, BUCKET5, No
279.78, 1.0, BUCKET2, BUCKET3, BUCKET3, BUCKET8, BUCKET2, BUCKET7, BUCKET3, BUCKET4, BUCKET3, BUCKET6, BUCKET5, BUCKET10, BUCKET6, BUCKET3, BUCKET5, No
280.31, 1.0, BUCKET1, BUCKET4, BUCKET4, BUCKET7, BUCKET2, BUCKET7, BUCKET4, BUCKET6, BUCKET3, BUCKET6, BUCKET5, BUCKET8, BUCKET5, BUCKET3, BUCKET5, No
279.88, 0.0, BUCKET1, BUCKET3, BUCKET3, BUCKET8, BUCKET2, BUCKET6, BUCKET3, BUCKET4, BUCKET1, BUCKET5, BUCKET4, BUCKET8, BUCKET4, BUCKET2, BUCKET5, No
279.6, 0.0, BUCKET1, BUCKET3, BUCKET2, BUCKET8, BUCKET2, BUCKET5, BUCKET2, BUCKET4, BUCKET0, BUCKET6, BUCKET3, BUCKET7, BUCKET3, BUCKET2, BUCKET5, No
279.3, 0.0, BUCKET2, BUCKET2, BUCKET1, BUCKET8, BUCKET2, BUCKET5, BUCKET1, BUCKET3, BUCKET1, BUCKET6, BUCKET2, BUCKET10, BUCKET3, BUCKET3, BUCKET5, No
280.66, 0.0, BUCKET1, BUCKET4, BUCKET4, BUCKET7, BUCKET2, BUCKET6, BUCKET3, BUCKET5, BUCKET4, BUCKET5, BUCKET5, BUCKET5, BUCKET5, BUCKET4, BUCKET5, No
280.28, 23.0, BUCKET2, BUCKET3, BUCKET3, BUCKET8, BUCKET2, BUCKET4, BUCKET2, BUCKET4, BUCKET4, BUCKET5, BUCKET3, BUCKET4, BUCKET5, BUCKET4, BUCKET5, No
280.67, 23.0, BUCKET1, BUCKET4, BUCKET4, BUCKET7, BUCKET2, BUCKET4, BUCKET3, BUCKET5, BUCKET4, BUCKET5, BUCKET5, BUCKET5, BUCKET5, BUCKET4, BUCKET5, No
280.63, 23.0, BUCKET1, BUCKET4, BUCKET4, BUCKET7, BUCKET2, BUCKET4, BUCKET3, BUCKET4, BUCKET4, BUCKET6, BUCKET4, BUCKET3, BUCKET5, BUCKET5, BUCKET5, No
280.61, 23.0, BUCKET2, BUCKET4, BUCKET4, BUCKET7, BUCKET2, BUCKET5, BUCKET3, BUCKET4, BUCKET4, BUCKET6, BUCKET2, BUCKET9, BUCKET6, BUCKET5, BUCKET5, No
280.99, 22.0, BUCKET1, BUCKET5, BUCKET5, BUCKET6, BUCKET2, BUCKET7, BUCKET5, BUCKET5, BUCKET4, BUCKET6, BUCKET7, BUCKET9, BUCKET6, BUCKET6, BUCKET5, No
280.87, 22.0, BUCKET2, BUCKET4, BUCKET4, BUCKET6, BUCKET2, BUCKET7, BUCKET4, BUCKET5, BUCKET4, BUCKET6, BUCKET6, BUCKET11, BUCKET6, BUCKET6, BUCKET5, No
281.65, 22.0, BUCKET1, BUCKET6, BUCKET6, BUCKET5, BUCKET2, BUCKET8, BUCKET8, BUCKET7, BUCKET4, BUCKET5, BUCKET11, BUCKET3, BUCKET7, BUCKET6, BUCKET5, No
281.09, 22.0, BUCKET1, BUCKET5, BUCKET5, BUCKET6, BUCKET2, BUCKET7, BUCKET5, BUCKET6, BUCKET4, BUCKET5, BUCKET7, BUCKET7, BUCKET5, BUCKET6, BUCKET5, No
280.73, 21.0, BUCKET2, BUCKET4, BUCKET4, BUCKET6, BUCKET1, BUCKET6, BUCKET4, BUCKET5, BUCKET4, BUCKET5, BUCKET5, BUCKET4, BUCKET6, BUCKET5, BUCKET5, No
281.08, 21.0, BUCKET1, BUCKET4, BUCKET5, BUCKET6, BUCKET1, BUCKET8, BUCKET5, BUCKET6, BUCKET4, BUCKET5, BUCKET6, BUCKET7, BUCKET7, BUCKET5, BUCKET5, No
280.73, 21.0, BUCKET2, BUCKET3, BUCKET4, BUCKET6, BUCKET2, BUCKET8, BUCKET5, BUCKET4, BUCKET4, BUCKET5, BUCKET7, BUCKET5, BUCKET6, BUCKET5, BUCKET5, No
281.46, 21.0, BUCKET1, BUCKET5, BUCKET5, BUCKET5, BUCKET1, BUCKET9, BUCKET6, BUCKET7, BUCKET4, BUCKET5, BUCKET8, BUCKET5, BUCKET7, BUCKET5, BUCKET5, No
281.2, 20.0, BUCKET1, BUCKET4, BUCKET5, BUCKET5, BUCKET1, BUCKET8, BUCKET6, BUCKET6, BUCKET4, BUCKET5, BUCKET8, BUCKET2, BUCKET5, BUCKET5, BUCKET5, No
280.82, 20.0, BUCKET1, BUCKET3, BUCKET4, BUCKET6, BUCKET1, BUCKET7, BUCKET4, BUCKET5, BUCKET4, BUCKET5, BUCKET6, BUCKET3, BUCKET4, BUCKET4, BUCKET5, No
280.54, 20.0, BUCKET4, BUCKET2, BUCKET4, BUCKET6, BUCKET1, BUCKET7, BUCKET4, BUCKET4, BUCKET2, BUCKET5, BUCKET4, BUCKET8, BUCKET5, BUCKET4, BUCKET5, No
280.76, 20.0, BUCKET3, BUCKET3, BUCKET4, BUCKET6, BUCKET1, BUCKET9, BUCKET4, BUCKET4, BUCKET2, BUCKET5, BUCKET6, BUCKET2, BUCKET6, BUCKET4, BUCKET5, No
281.1, 19.0, BUCKET2, BUCKET3, BUCKET5, BUCKET5, BUCKET2, BUCKET8, BUCKET5, BUCKET5, BUCKET2, BUCKET5, BUCKET6, BUCKET5, BUCKET5, BUCKET4, BUCKET5, No
281.12, 19.0, BUCKET1, BUCKET3, BUCKET5, BUCKET7, BUCKET2, BUCKET7, BUCKET5, BUCKET5, BUCKET2, BUCKET5, BUCKET5, BUCKET2, BUCKET6, BUCKET3, BUCKET5, No
280.93, 19.0, BUCKET1, BUCKET2, BUCKET4, BUCKET7, BUCKET2, BUCKET6, BUCKET5, BUCKET5, BUCKET2, BUCKET5, BUCKET4, BUCKET3, BUCKET4, BUCKET2, BUCKET4, No
279.97, 19.0, BUCKET2, BUCKET0, BUCKET3, BUCKET8, BUCKET2, BUCKET3, BUCKET2, BUCKET2, BUCKET2, BUCKET5, BUCKET1, BUCKET11, BUCKET2, BUCKET2, BUCKET4, No
281.13, 18.0, BUCKET1, BUCKET2, BUCKET2, BUCKET7, BUCKET3, BUCKET4, BUCKET2, BUCKET3, BUCKET3, BUCKET4, BUCKET4, BUCKET2, BUCKET2, BUCKET2, BUCKET5, No
280.94, 18.0, BUCKET6, BUCKET1, BUCKET1, BUCKET7, BUCKET2, BUCKET3, BUCKET1, BUCKET2, BUCKET7, BUCKET4, BUCKET3, BUCKET1, BUCKET2, BUCKET2, BUCKET5, No
281.0, 18.0, BUCKET5, BUCKET1, BUCKET2, BUCKET7, BUCKET2, BUCKET4, BUCKET1, BUCKET2, BUCKET7, BUCKET4, BUCKET3, BUCKET10, BUCKET3, BUCKET3, BUCKET5, No
281.27, 18.0, BUCKET4, BUCKET2, BUCKET3, BUCKET7, BUCKET2, BUCKET5, BUCKET1, BUCKET3, BUCKET7, BUCKET4, BUCKET2, BUCKET1, BUCKET6, BUCKET3, BUCKET5, No
281.87, 17.0, BUCKET3, BUCKET4, BUCKET5, BUCKET7, BUCKET2, BUCKET5, BUCKET3, BUCKET4, BUCKET7, BUCKET4, BUCKET4, BUCKET3, BUCKET8, BUCKET4, BUCKET5, No
281.98, 17.0, BUCKET2, BUCKET5, BUCKET5, BUCKET7, BUCKET2, BUCKET6, BUCKET3, BUCKET4, BUCKET7, BUCKET4, BUCKET4, BUCKET4, BUCKET8, BUCKET4, BUCKET5, No
281.99, 17.0, BUCKET1, BUCKET5, BUCKET5, BUCKET7, BUCKET2, BUCKET5, BUCKET3, BUCKET5, BUCKET7, BUCKET4, BUCKET4, BUCKET8, BUCKET5, BUCKET5, BUCKET5, No
281.87, 17.0, BUCKET2, BUCKET4, BUCKET5, BUCKET7, BUCKET3, BUCKET5, BUCKET4, BUCKET4, BUCKET7, BUCKET4, BUCKET4, BUCKET4, BUCKET4, BUCKET5, BUCKET5, No
281.99, 16.0, BUCKET1, BUCKET5, BUCKET5, BUCKET7, BUCKET3, BUCKET5, BUCKET4, BUCKET4, BUCKET7, BUCKET4, BUCKET4, BUCKET2, BUCKET6, BUCKET5, BUCKET5, No
281.87, 16.0, BUCKET3, BUCKET4, BUCKET5, BUCKET7, BUCKET3, BUCKET6, BUCKET4, BUCKET4, BUCKET7, BUCKET4, BUCKET5, BUCKET8, BUCKET7, BUCKET6, BUCKET5, No
282.46, 16.0, BUCKET2, BUCKET7, BUCKET6, BUCKET7, BUCKET3, BUCKET7, BUCKET6, BUCKET6, BUCKET7, BUCKET4, BUCKET7, BUCKET3, BUCKET7, BUCKET6, BUCKET5, No
282.5, 16.0, BUCKET1, BUCKET7, BUCKET6, BUCKET7, BUCKET3, BUCKET7, BUCKET6, BUCKET6, BUCKET7, BUCKET4, BUCKET6, BUCKET9, BUCKET7, BUCKET6, BUCKET5, No
282.09, 15.0, BUCKET1, BUCKET5, BUCKET5, BUCKET7, BUCKET3, BUCKET5, BUCKET4, BUCKET4, BUCKET6, BUCKET4, BUCKET4, BUCKET5, BUCKET7, BUCKET5, BUCKET5, No
282.04, 15.0, BUCKET3, BUCKET5, BUCKET5, BUCKET7, BUCKET3, BUCKET6, BUCKET4, BUCKET4, BUCKET6, BUCKET5, BUCKET4, BUCKET8, BUCKET7, BUCKET5, BUCKET5, No
282.64, 15.0, BUCKET2, BUCKET7, BUCKET6, BUCKET7, BUCKET3, BUCKET8, BUCKET6, BUCKET6, BUCKET6, BUCKET4, BUCKET7, BUCKET6, BUCKET8, BUCKET5, BUCKET6, No
282.67, 15.0, BUCKET1, BUCKET7, BUCKET6, BUCKET7, BUCKET3, BUCKET7, BUCKET7, BUCKET6, BUCKET6, BUCKET5, BUCKET6, BUCKET8, BUCKET8, BUCKET5, BUCKET6, No
282.16, 14.0, BUCKET2, BUCKET5, BUCKET5, BUCKET8, BUCKET3, BUCKET5, BUCKET5, BUCKET3, BUCKET6, BUCKET4, BUCKET0, BUCKET9, BUCKET7, BUCKET4, BUCKET5, No
282.64, 14.0, BUCKET1, BUCKET7, BUCKET6, BUCKET7, BUCKET3, BUCKET7, BUCKET5, BUCKET6, BUCKET6, BUCKET4, BUCKET2, BUCKET7, BUCKET7, BUCKET3, BUCKET6, No
282.4, 14.0, BUCKET3, BUCKET6, BUCKET5, BUCKET7, BUCKET3, BUCKET5, BUCKET2, BUCKET4, BUCKET6, BUCKET4, BUCKET2, BUCKET6, BUCKET5, BUCKET3, BUCKET6, No
282.58, 14.0, BUCKET2, BUCKET7, BUCKET6, BUCKET7, BUCKET3, BUCKET6, BUCKET3, BUCKET5, BUCKET6, BUCKET4, BUCKET4, BUCKET6, BUCKET5, BUCKET3, BUCKET6, No
282.67, 13.0, BUCKET1, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET6, BUCKET4, BUCKET5, BUCKET6, BUCKET4, BUCKET5, BUCKET6, BUCKET6, BUCKET4, BUCKET6, No
282.49, 13.0, BUCKET4, BUCKET6, BUCKET6, BUCKET6, BUCKET3, BUCKET5, BUCKET2, BUCKET4, BUCKET6, BUCKET4, BUCKET4, BUCKET7, BUCKET6, BUCKET4, BUCKET6, No
282.68, 13.0, BUCKET3, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET6, BUCKET4, BUCKET5, BUCKET6, BUCKET5, BUCKET6, BUCKET6, BUCKET7, BUCKET4, BUCKET7, No
282.69, 13.0, BUCKET2, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET6, BUCKET4, BUCKET5, BUCKET6, BUCKET5, BUCKET5, BUCKET5, BUCKET7, BUCKET4, BUCKET7, No
282.72, 12.0, BUCKET1, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET7, BUCKET4, BUCKET5, BUCKET5, BUCKET5, BUCKET5, BUCKET5, BUCKET7, BUCKET5, BUCKET7, No
282.64, 12.0, BUCKET3, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET6, BUCKET3, BUCKET5, BUCKET5, BUCKET5, BUCKET4, BUCKET5, BUCKET5, BUCKET5, BUCKET7, No
282.71, 12.0, BUCKET2, BUCKET7, BUCKET6, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET5, BUCKET5, BUCKET5, BUCKET5, BUCKET6, BUCKET5, BUCKET5, BUCKET7, No
282.89, 12.0, BUCKET1, BUCKET7, BUCKET5, BUCKET6, BUCKET3, BUCKET6, BUCKET5, BUCKET6, BUCKET5, BUCKET5, BUCKET6, BUCKET10, BUCKET6, BUCKET6, BUCKET7, No
282.46, 11.0, BUCKET4, BUCKET6, BUCKET5, BUCKET6, BUCKET2, BUCKET5, BUCKET2, BUCKET4, BUCKET5, BUCKET5, BUCKET4, BUCKET8, BUCKET5, BUCKET6, BUCKET7, No
282.73, 11.0, BUCKET3, BUCKET6, BUCKET5, BUCKET6, BUCKET2, BUCKET7, BUCKET3, BUCKET5, BUCKET5, BUCKET5, BUCKET6, BUCKET8, BUCKET6, BUCKET7, BUCKET7, No
283.07, 11.0, BUCKET2, BUCKET7, BUCKET5, BUCKET6, BUCKET3, BUCKET9, BUCKET6, BUCKET7, BUCKET5, BUCKET6, BUCKET8, BUCKET8, BUCKET7, BUCKET7, BUCKET8, No
283.15, 11.0, BUCKET1, BUCKET7, BUCKET6, BUCKET6, BUCKET3, BUCKET8, BUCKET7, BUCKET7, BUCKET4, BUCKET6, BUCKET10, BUCKET7, BUCKET5, BUCKET6, BUCKET7, No
282.94, 10.0, BUCKET1, BUCKET7, BUCKET5, BUCKET6, BUCKET4, BUCKET7, BUCKET6, BUCKET7, BUCKET4, BUCKET6, BUCKET9, BUCKET6, BUCKET5, BUCKET6, BUCKET7, No
282.6, 10.0, BUCKET3, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET6, BUCKET6, BUCKET5, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET4, BUCKET6, BUCKET7, No
282.62, 10.0, BUCKET2, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET6, BUCKET5, BUCKET5, BUCKET4, BUCKET6, BUCKET8, BUCKET7, BUCKET4, BUCKET6, BUCKET7, No
282.98, 10.0, BUCKET1, BUCKET6, BUCKET5, BUCKET5, BUCKET4, BUCKET7, BUCKET6, BUCKET7, BUCKET4, BUCKET6, BUCKET8, BUCKET6, BUCKET6, BUCKET6, BUCKET7, No
282.51, 9.0, BUCKET3, BUCKET6, BUCKET4, BUCKET6, BUCKET4, BUCKET5, BUCKET5, BUCKET5, BUCKET4, BUCKET6, BUCKET7, BUCKET6, BUCKET5, BUCKET6, BUCKET6, No
282.56, 9.0, BUCKET2, BUCKET6, BUCKET4, BUCKET6, BUCKET3, BUCKET7, BUCKET5, BUCKET5, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET6, BUCKET6, BUCKET6, No
282.96, 9.0, BUCKET1, BUCKET6, BUCKET5, BUCKET5, BUCKET4, BUCKET9, BUCKET6, BUCKET7, BUCKET4, BUCKET6, BUCKET8, BUCKET5, BUCKET8, BUCKET7, BUCKET6, No
282.92, 9.0, BUCKET1, BUCKET6, BUCKET5, BUCKET5, BUCKET4, BUCKET8, BUCKET6, BUCKET7, BUCKET4, BUCKET6, BUCKET8, BUCKET6, BUCKET8, BUCKET6, BUCKET6, No
282.65, 8.0, BUCKET2, BUCKET6, BUCKET4, BUCKET5, BUCKET3, BUCKET7, BUCKET5, BUCKET6, BUCKET4, BUCKET6, BUCKET7, BUCKET8, BUCKET7, BUCKET6, BUCKET5, No
282.8, 8.0, BUCKET1, BUCKET6, BUCKET5, BUCKET5, BUCKET4, BUCKET8, BUCKET5, BUCKET6, BUCKET4, BUCKET6, BUCKET7, BUCKET9, BUCKET7, BUCKET6, BUCKET5, No
282.76, 8.0, BUCKET1, BUCKET6, BUCKET5, BUCKET5, BUCKET3, BUCKET7, BUCKET6, BUCKET6, BUCKET4, BUCKET6, BUCKET7, BUCKET9, BUCKET7, BUCKET6, BUCKET5, No
282.18, 8.0, BUCKET2, BUCKET5, BUCKET4, BUCKET6, BUCKET4, BUCKET7, BUCKET4, BUCKET5, BUCKET4, BUCKET6, BUCKET7, BUCKET9, BUCKET5, BUCKET6, BUCKET5, No
